Question,Answer,Conversation#,Turn#,Context,Question Length
Is Julius Caesar Watts Jr. married?,"In 1977, Watts married Frankie Jones, an African-American woman with whom he had fathered a second daughter during high school.",2239,7,"['Where was Julius Caesar Watts Jr. born?', 'Watts was born in Eufaula in McIntosh County, Oklahoma', 'When was Julius Caesar Watts Jr. born?', 'Julius Caesar Watts Jr. was born on November 18, 1957.', ""Who are Julius Caesar Watts Jr.'s parents?"", 'Watts was born to J. C. Buddy Watts Sr., and Helen Watts.', 'Where did Julius Caesar Watts Jr. attend college?', 'He graduated from high school in 1976 and attended the University of Oklahoma on a football scholarship.', 'What did Julius Caesar Watts Jr. study at the University of Oklahoma?', 'He graduated from college in 1981 with a degree in journalism', 'Did Julius Caesar Watts Jr. play sports as a youth?', 'He was the first black quarterback at Eufaula High School.']",7
Did Roxette's Look Sharp! album singles chart,"The Look and Listen to Your Heart both topped the Billboard Hot 100, while Dangerous and Dressed for Success reached numbers 2 and 14.",9124,5,"['who sings listen to your heart original version', 'Listen to Your Heart was sung by Marie Fredriksson of Roxette.', ""when was Roxette's Listen to Your Heart released"", 'Listen to Your Heart was originally released in Sweden in September 1988.', 'What Roxette album was Listen to Your Heart on', ""Listen to Your Heart was released as one of Look Sharp!'s first two singles in Sweden."", ""Was Roxette's Look Sharp! album successful"", 'Look Sharp! went on to be certified platinum or multi-platinum in numerous territories, while four of its singles went on to become global hits.']",9
why was the peninsular war important,"The Peninsular War is regarded as one of the first wars of national liberation, significant for the emergence of large-scale guerrilla warfare.",9354,2,"['who won the war between spain and france', 'At Vitoria, Spain, a massive allied British, Portuguese, and Spanish force under British General Arthur Wellesley routs the French, effectively ending the Peninsular War.']",6
What other effects did manoralism have besides allowing landowners to become powerrful politcally and socially?,"Landowners were forced to consolidate their land—and their laborers—for purposes of protection. Workers got plots of land to cultivate, and the protection of the landowner and his men at arms.",3573,4,"['How did Manoralism begin?', 'During the late Roman period, which was the heyday of the villa, large landowners were forced to consolidate their land—and their laborers—for purposes of protection.', 'Where did manoralism exist?', 'In most parts of Western Europe, including France, Germany, and Spain. Manorialism took hold in England, and also as far east as the Byzantine Empire, parts of Russia, and Japan.', 'Does manoralism impact the economy in which is exists?', 'Manorialism was a rural economic system that allowed landowners to become powerful, both politically and socially.']",16
What awards did LL Cool J win for Bigger and Deffer?,Bigger and Deffer spent 11 weeks at #1 on Billboard's R&B albums chart. It also reached #3 on the Billboard's Pop albums chart.,4282,3,"['How did LL break through?', 'LL Cool J broke through with his biggest-selling career album, having sold in excess of two million copies in the United States alone', ""What was the title of LL Cool J's breakthrough album?"", ""LL Cool J's second album was 1987's Bigger and Deffer, which was produced by DJ Pooh and the L.A. Posse.""]",12
is the song Walk Softly in This Heart Of Mine by the Kentucky Headhunters a cover,Walk Softly on This Heart of Mine is a cover of a Bill Monroe song,7603,5,"['who sings walk softly on this heart of mine', 'The Kentucky Headhunters sing walk softly on this heart of mine', 'In what album was the song Walk Softly in This Heart Of Mine released', ""Walk Softly on This Heart of Mine was released in the debut album Pickin' on Nashville from the American country rock/southern rock band The Kentucky Headhunters."", ""Did the album Pickin' on Nashville by The Kentucky Headhunters win any awards"", ""The album Pickin' on Nashville won a Grammy Award for Best Country Performance by a Duo or Group with Vocal for the band in 1991."", ""When was the album Pickin' on Nashville by the Kentucky Headhunters released"", ""The album Pickin' on Nashville was released October 17, 1989""]",16
Did Rihanna receive any awards?,"Rihanna has won 9 Grammy Awards, 12 Billboard Music Awards, 13 American Music Awards (including the Icon Award), and 7 MTV Video Music Awards (including the Michael Jackson Video Vanguard Award).",237,2,"[""What was Rihanna's relation to Puma?"", ""In December 2014, it was confirmed that Rihanna would become the creative director of the fashion sportswear Puma overseeing the brand's women's line including collaborations in apparel and footwear""]",6
What other issues have pressured the Amish besides taxation from modern life?,The Amish have also felt pressured by issues of education from the modern life.,7069,3,"['What has modern life done to the Amish?', 'As time has passed, the Amish have felt pressures from the modern world.', 'What pressures have the Amish felt from the modern world?', 'The Amish have felt pressured by issues such as taxation from modern life.']",13
What was Steve Carlton's view on the media?,"When Carlton slumped in 1973, finishing 13-20 with a 3.90 ERA, the media's questioning of his unusual training techniques led to an acrimonious relationship between them and Carlton.",4136,2,"['Who is Steve Carlton?', 'Steven Norman Carlton, nicknamed Lefty, is a former Major League Baseball left-handed pitcher.']",10
what are some implementations of Google Street View,"Street View is available as a component of Google Maps, as a web application, and as a mobile application for Android and iOS.",7702,3,"['when does google maps take street view pictures', 'Google Street View tries to frequently update its images, with a priority towards important places that change often. Rural areas may take years, while residential every 2 or 3 years.', 'what is the origin of Google Street View', 'Street View had its inception in 2001 with the Google-sponsored Stanford CityBlock Project. The project ended in June 2006, and its technology was folded into StreetView.']",8
Is Leaves of Grass by Walt Whitman a poem?,Leaves of Grass is a poetry collection by the American poet Walt Whitman.,4586,1,[],10
What is Kathleen Turner's stardom during the 1980s?,Kathleen Turner steered away from femme fatale roles to prevent typecasting and because femme fatale roles had a shelf-life. Turner's first project was comedy The Man With Two Brains.,3980,1,[],10
What did Mae Jemison think was the reasoning behind the traffic stop?,Mae Jemison was pulled over by Nassau Bay officer Henry Hughes for allegedly making an illegal U-turn.,6674,3,"['Did Mae Jemison encounter any hardships?', 'In the spring of 1996, Mae Jemison filed a complaint against a Texas police officer, accusing him of police brutality during a traffic stop that ended in her arrest.', 'What was the outcome of the complaint against a Texas police officer in 1996?', 'The Nassau Bay officer was suspended with pay pending an investigation, but the police investigation cleared him of wrongdoing.']",13
Did Shawn Michaels make a DVD?,"In June 2011, Jim Ross, Shawn Michaels and Bret Hart announced that the three were working on a DVD chronicling the careers of Hart and Michaels.",5275,5,"['What did Shawn Michaels get in the WWE Hall of Fame for?', 'Shawn Michaels is regarded as one of the greatest professional wrestlers in history, he is known by the nicknames Heartbreak Kid and Mr. WrestleMania.', 'Did Shawn Michaels win any other awards besides the WWE Hall of Fame?', 'Shawn Michaels received praises for several matches, including 15 Match of the Year awards between Pro Wrestling Illustrated and Wrestling Observer Newsletter.', 'When did Shawn Michaels win his Match of the Year awards?', 'Shawn Michaels won Match of the Year awards in 1993, 1994, 1995, 1996, 2004, 2005, 2006, 2007, 2008, 2009, and 2010.']",7
Were there others connected to Anwar Al-Awlaki?,"Anwar al-Awlaki may have associated with Umar Farouk Abdulmutallab, who attempted the 2009 Christmas Day bombing of an American airliner. Al-Awlaki was allegedly involved in planning Abdulmutallab's attack.",4193,3,"[""What were some of Anwar al-Awlaki's connections?"", 'As imam at a mosque in Falls Church, Virginia, Anwar al-Awlaki spoke with and preached to three of the 9/11 hijackers.', 'What countries was Anwar Al-Awlaki going after?', 'Anwar Al-Awlaki was active in the United States, United Kingdom and Yemen.']",8
